Fiscal year/period,Month,Year,Profit_Center_masked,Posting_Week,Week_Year,Posting_Date,Ship-To Company,Ship from Location_masked,SKU,Brand (PH)_masked,Sales
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT66,B15,449
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT66,B15,259
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT66,B15,279
7.202,7,2020,PC1,29,2020,17.07.2020,STP1,LOC3,KIT68,B6,662
7.202,7,2020,PC1,29,2020,17.07.2020,STP2,LOC4,KIT68,B6,310
7.202,7,2020,PC1,29,2020,17.07.2020,STP3,LOC2,KIT68,B6,432
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT69,B15,10
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT69,B15,32
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT69,B15,17
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT70,B15,180
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT70,B15,36
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT70,B15,72
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT71,B15,128
7.202,7,2020,PC1,27,2020,02.07.2020,STP2,LOC4,KIT71,B15,64
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT71,B15,128
7.202,7,2020,PC1,28,2020,06.07.2020,STP1,LOC3,KIT73,B17,3
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT75,B17,46
7.202,7,2020,PC1,28,2020,06.07.2020,STP1,LOC3,KIT77,B17,78
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT78,B15,68
7.202,7,2020,PC1,27,2020,02.07.2020,STP2,LOC4,KIT78,B15,31
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT78,B15,43
7.202,7,2020,PC1,29,2020,17.07.2020,STP1,LOC3,KIT79,B17,8
7.202,7,2020,PC1,29,2020,17.07.2020,STP3,LOC2,KIT84,B13,75
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT84,B13,25
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT84,B13,198
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT86,B17,57
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT91,B15,166
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT91,B15,76
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT92,B15,70
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT92,B15,6
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT92,B15,26
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT93,B6,720
7.202,7,2020,PC1,28,2020,09.07.2020,STP1,LOC3,KIT93,B6,720
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT93,B6,360
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT93,B6,180
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT93,B6,90
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT93,B6,360
7.202,7,2020,PC1,28,2020,08.07.2020,STP3,LOC2,KIT93,B6,720
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT93,B6,450
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT93,B6,720
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT113,B2,6
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT123,B2,2
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT142,B6,136
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT142,B6,17
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT142,B6,36
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT143,B6,144
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT145,B15,33
7.202,7,2020,PC1,29,2020,17.07.2020,STP1,LOC3,KIT146,B6,189
7.202,7,2020,PC1,29,2020,17.07.2020,STP2,LOC4,KIT146,B6,27
7.202,7,2020,PC1,29,2020,17.07.2020,STP3,LOC2,KIT146,B6,54
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT148,B6,18
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT148,B6,36
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT151,B15,23
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT165,B22,973
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT165,B22,522
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT165,B22,155
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT166,B12,336
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT166,B12,240
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT167,B20,208
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT168,B6,122
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT172,B6,64
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT172,B6,16
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT172,B6,32
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT173,B6,14
7.202,7,2020,PC1,28,2020,09.07.2020,STP1,LOC3,KIT173,B6,96
7.202,7,2020,PC1,28,2020,09.07.2020,STP2,LOC4,KIT173,B6,96
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT173,B6,2
7.202,7,2020,PC1,28,2020,08.07.2020,STP1,LOC3,KIT174,B6,16
7.202,7,2020,PC1,28,2020,09.07.2020,STP1,LOC3,KIT174,B6,20
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT174,B6,28
7.202,7,2020,PC1,28,2020,09.07.2020,STP2,LOC4,KIT174,B6,16
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT174,B6,21
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT174,B6,28
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT174,B6,29
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT175,B15,38
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT175,B15,22
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT176,B6,96
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT177,B6,14
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT177,B6,10
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT177,B6,21
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT177,B6,6
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT177,B6,2
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT177,B6,4
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT178,B19,50
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT178,B19,2
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT178,B19,16
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT179,B24,16
7.202,7,2020,PC1,30,2020,22.07.2020,STP2,LOC4,KIT179,B24,8
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT179,B24,48
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT180,B14,32
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT180,B14,12
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT181,B4,54
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT181,B4,44
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT181,B4,256
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT181,B4,181
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT181,B4,30
7.202,7,2020,PC1,29,2020,17.07.2020,STP3,LOC2,KIT181,B4,46
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT181,B4,1
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT182,B16,72
7.202,7,2020,PC1,28,2020,09.07.2020,STP1,LOC3,KIT183,B15,8
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT183,B15,15
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT186,B15,12
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT186,B15,6
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT186,B15,72
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT187,B6,432
7.202,7,2020,PC1,28,2020,08.07.2020,STP1,LOC3,KIT187,B6,21
7.202,7,2020,PC1,28,2020,09.07.2020,STP1,LOC3,KIT187,B6,316
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT187,B6,288
7.202,7,2020,PC1,30,2020,22.07.2020,STP1,LOC3,KIT187,B6,288
7.202,7,2020,PC1,31,2020,30.07.2020,STP1,LOC3,KIT187,B6,240
7.202,7,2020,PC1,27,2020,02.07.2020,STP2,LOC4,KIT187,B6,244
7.202,7,2020,PC1,28,2020,08.07.2020,STP2,LOC4,KIT187,B6,9
7.202,7,2020,PC1,28,2020,09.07.2020,STP2,LOC4,KIT187,B6,428
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT187,B6,144
7.202,7,2020,PC1,30,2020,22.07.2020,STP2,LOC4,KIT187,B6,338
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT187,B6,432
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT187,B6,144
7.202,7,2020,PC1,28,2020,08.07.2020,STP3,LOC2,KIT187,B6,37
7.202,7,2020,PC1,28,2020,09.07.2020,STP3,LOC2,KIT187,B6,59
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT187,B6,168
7.202,7,2020,PC1,30,2020,22.07.2020,STP3,LOC2,KIT187,B6,384
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT187,B6,488
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT187,B6,672
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT188,B19,64
7.202,7,2020,PC1,28,2020,08.07.2020,STP1,LOC3,KIT188,B19,236
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT188,B19,392
7.202,7,2020,PC1,30,2020,22.07.2020,STP1,LOC3,KIT188,B19,80
7.202,7,2020,PC1,31,2020,30.07.2020,STP1,LOC3,KIT188,B19,154
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT188,B19,76
7.202,7,2020,PC1,27,2020,02.07.2020,STP2,LOC4,KIT188,B19,136
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT188,B19,43
7.202,7,2020,PC1,28,2020,08.07.2020,STP2,LOC4,KIT188,B19,76
7.202,7,2020,PC1,28,2020,09.07.2020,STP2,LOC4,KIT188,B19,152
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT188,B19,96
7.202,7,2020,PC1,30,2020,22.07.2020,STP2,LOC4,KIT188,B19,120
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT188,B19,24
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT188,B19,23
7.202,7,2020,PC1,27,2020,02.07.2020,STP3,LOC2,KIT188,B19,40
7.202,7,2020,PC1,28,2020,08.07.2020,STP3,LOC2,KIT188,B19,76
7.202,7,2020,PC1,28,2020,09.07.2020,STP3,LOC2,KIT188,B19,66
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT188,B19,166
7.202,7,2020,PC1,29,2020,17.07.2020,STP3,LOC2,KIT188,B19,64
7.202,7,2020,PC1,30,2020,22.07.2020,STP3,LOC2,KIT188,B19,170
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT188,B19,45
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT188,B19,20
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT188,B19,142
7.202,7,2020,PC1,29,2020,17.07.2020,STP1,LOC3,KIT189,B19,48
7.202,7,2020,PC1,29,2020,17.07.2020,STP2,LOC4,KIT189,B19,89
7.202,7,2020,PC1,29,2020,17.07.2020,STP3,LOC2,KIT189,B19,143
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT190,B16,298
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT190,B16,160
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT190,B16,128
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT190,B16,96
7.202,7,2020,PC1,27,2020,02.07.2020,STP3,LOC2,KIT190,B16,64
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT190,B16,96
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT190,B16,128
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT191,B6,285
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT191,B6,67
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT191,B6,224
7.202,7,2020,PC1,31,2020,30.07.2020,STP1,LOC3,KIT191,B6,64
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT191,B6,192
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT191,B6,224
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT191,B6,192
7.202,7,2020,PC1,31,2020,30.07.2020,STP2,LOC4,KIT191,B6,256
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT191,B6,128
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT191,B6,320
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT191,B6,256
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT192,B19,59
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT192,B19,3
7.202,7,2020,PC1,28,2020,09.07.2020,STP1,LOC3,KIT192,B19,256
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT192,B19,32
7.202,7,2020,PC1,30,2020,22.07.2020,STP1,LOC3,KIT192,B19,285
7.202,7,2020,PC1,31,2020,30.07.2020,STP1,LOC3,KIT192,B19,384
7.202,7,2020,PC1,27,2020,02.07.2020,STP2,LOC4,KIT192,B19,96
7.202,7,2020,PC1,28,2020,09.07.2020,STP2,LOC4,KIT192,B19,71
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT192,B19,217
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT192,B19,192
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT192,B19,31
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT192,B19,128
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT192,B19,96
7.202,7,2020,PC1,30,2020,22.07.2020,STP3,LOC2,KIT192,B19,56
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT192,B19,8
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT192,B19,110
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT193,B19,1120
7.202,7,2020,PC1,31,2020,30.07.2020,STP1,LOC3,KIT193,B19,640
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT193,B19,256
7.202,7,2020,PC1,31,2020,30.07.2020,STP2,LOC4,KIT193,B19,204
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT193,B19,308
7.202,7,2020,PC1,28,2020,08.07.2020,STP3,LOC2,KIT193,B19,612
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT193,B19,836
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT196,B19,384
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT196,B19,179
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT196,B19,48
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT198,B6,68
7.202,7,2020,PC1,28,2020,08.07.2020,STP1,LOC3,KIT198,B6,20
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT198,B6,32
7.202,7,2020,PC1,30,2020,22.07.2020,STP1,LOC3,KIT198,B6,12
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT198,B6,46
7.202,7,2020,PC1,31,2020,30.07.2020,STP1,LOC3,KIT198,B6,103
7.202,7,2020,PC1,27,2020,02.07.2020,STP2,LOC4,KIT198,B6,24
7.202,7,2020,PC1,28,2020,09.07.2020,STP2,LOC4,KIT198,B6,4
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT198,B6,5
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT198,B6,32
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT198,B6,29
7.202,7,2020,PC1,27,2020,02.07.2020,STP3,LOC2,KIT198,B6,74
7.202,7,2020,PC1,28,2020,08.07.2020,STP3,LOC2,KIT198,B6,14
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT198,B6,28
7.202,7,2020,PC1,30,2020,22.07.2020,STP3,LOC2,KIT198,B6,22
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT198,B6,35
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT198,B6,118
7.202,7,2020,PC1,28,2020,08.07.2020,STP1,LOC3,KIT199,B19,20
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT199,B19,16
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT199,B19,8
7.202,7,2020,PC1,31,2020,30.07.2020,STP1,LOC3,KIT199,B19,32
7.202,7,2020,PC1,27,2020,02.07.2020,STP2,LOC4,KIT199,B19,16
7.202,7,2020,PC1,28,2020,09.07.2020,STP2,LOC4,KIT199,B19,16
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT199,B19,20
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT199,B19,4
7.202,7,2020,PC1,31,2020,30.07.2020,STP2,LOC4,KIT199,B19,20
7.202,7,2020,PC1,27,2020,02.07.2020,STP3,LOC2,KIT199,B19,24
7.202,7,2020,PC1,28,2020,08.07.2020,STP3,LOC2,KIT199,B19,78
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT199,B19,10
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT199,B19,108
7.202,7,2020,PC1,30,2020,22.07.2020,STP3,LOC2,KIT199,B19,8
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT199,B19,96
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT200,B16,352
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT200,B16,144
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT200,B16,108
7.202,7,2020,PC1,27,2020,02.07.2020,STP3,LOC2,KIT200,B16,76
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT200,B16,73
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT200,B16,306
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT202,B19,12
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT202,B19,4
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT203,B19,5
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT203,B19,8
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT204,B5,240
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT204,B5,144
7.202,7,2020,PC1,31,2020,30.07.2020,STP1,LOC3,KIT204,B5,336
7.202,7,2020,PC1,29,2020,16.07.2020,STP2,LOC4,KIT204,B5,96
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT204,B5,72
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT204,B5,104
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT204,B5,16
7.202,7,2020,PC1,28,2020,06.07.2020,STP1,LOC3,KIT205,B15,204
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT205,B15,80
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT205,B15,168
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT207,B6,150
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT207,B6,288
7.202,7,2020,PC1,27,2020,03.07.2020,STP2,LOC4,KIT207,B6,112
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT207,B6,72
7.202,7,2020,PC1,27,2020,02.07.2020,STP3,LOC2,KIT207,B6,262
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT207,B6,5
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT207,B6,183
7.202,7,2020,PC1,29,2020,17.07.2020,STP1,LOC3,KIT214,B15,17
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT220,B23,128
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT223,B23,74
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT225,B19,6
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT225,B19,4
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT225,B19,2
7.202,7,2020,PC1,31,2020,31.07.2020,STP2,LOC4,KIT225,B19,3
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT225,B19,10
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT226,B19,2
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT226,B19,4
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT226,B19,4
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT226,B19,2
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT226,B19,6
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT226,B19,2
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT229,B22,28
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT229,B22,36
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT229,B22,64
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT230,B22,154
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT230,B22,50
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT230,B22,50
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT234,B23,90
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT245,B15,230
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT245,B15,90
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT245,B15,150
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT245,B15,126
7.202,7,2020,PC1,27,2020,03.07.2020,STP1,LOC3,KIT246,B15,240
7.202,7,2020,PC1,27,2020,02.07.2020,STP2,LOC4,KIT246,B15,66
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT246,B15,48
7.202,7,2020,PC1,29,2020,17.07.2020,STP1,LOC3,KIT247,B15,69
7.202,7,2020,PC1,29,2020,17.07.2020,STP2,LOC4,KIT247,B15,6
7.202,7,2020,PC1,29,2020,17.07.2020,STP3,LOC2,KIT247,B15,56
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT259,B22,48
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT263,B22,666
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT263,B22,160
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT263,B22,16
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT282,B15,16
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT282,B15,16
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT285,B22,39
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT285,B22,80
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT285,B22,180
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT286,B19,41
7.202,7,2020,PC1,28,2020,10.07.2020,STP1,LOC3,KIT296,B15,49
7.202,7,2020,PC1,28,2020,10.07.2020,STP2,LOC4,KIT296,B15,5
7.202,7,2020,PC1,28,2020,10.07.2020,STP3,LOC2,KIT296,B15,5
7.202,7,2020,PC1,30,2020,24.07.2020,STP2,LOC4,KIT308,B15,18
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT308,B15,20
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT330,B15,284
7.202,7,2020,PC1,31,2020,27.07.2020,STP2,LOC4,KIT330,B15,113
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT330,B15,179
7.202,7,2020,PC1,27,2020,02.07.2020,STP1,LOC3,KIT344,B19,31
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT344,B19,17
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT344,B19,16
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT344,B19,9
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT344,B19,83
7.202,7,2020,PC1,31,2020,30.07.2020,STP3,LOC2,KIT344,B19,12
7.202,7,2020,PC1,30,2020,24.07.2020,STP1,LOC3,KIT345,B15,7
7.202,7,2020,PC1,30,2020,24.07.2020,STP3,LOC2,KIT345,B15,3
7.202,7,2020,PC1,29,2020,16.07.2020,STP1,LOC3,KIT354,B5,24
7.202,7,2020,PC1,31,2020,31.07.2020,STP1,LOC3,KIT354,B5,48
7.202,7,2020,PC1,27,2020,03.07.2020,STP3,LOC2,KIT354,B5,24
7.202,7,2020,PC1,29,2020,16.07.2020,STP3,LOC2,KIT354,B5,72
7.202,7,2020,PC1,31,2020,31.07.2020,STP3,LOC2,KIT354,B5,48
7.202,7,2020,PC1,29,2020,17.07.2020,STP1,LOC3,KIT367,B15,146
7.202,7,2020,PC1,29,2020,17.07.2020,STP3,LOC2,KIT367,B15,14
